 1  1  0.589339  0.726429 
 1  2 -0.153859 -0.273586 
 1  3 -0.251008 -0.236206 
 1  4 -0.534291 -0.479846 
 1  5  0.408707  0.387022 
 1  6 -1.048146 -1.029279 
 1  7  0.698639  0.780304 
 1  8 -0.440350 -0.340422 
 1  9  0.110987  0.142679 
 1  10  0.050679 -0.111522 
 1  11  0.530195  0.653875 
 1  12 -0.823921 -0.921323 
 1  13 -0.266686 -0.144189 
 1  14 -0.094722 -0.171754 
 1  15  0.174539  0.507037 
 1  16  0.180640 -0.491886 
 1  17 -0.475249 -0.077112 
 1  18 -0.585153 -0.392590 
 2  1 -0.489681 -0.492212 
 2  2  0.609873  0.511936 
 2  3  0.451086  0.403204 
 2  4  0.169583  0.224722 
 2  5  0.496555  0.402875 
 2  6 -0.306633 -0.305772 
 2  7 -0.109016 -0.054958 
 2  8 -0.466549 -0.418489 
 2  9 -0.067077 -0.119803 
 2  10  0.224837  0.237182 
 2  11 -0.352696 -0.309320 
 2  12 -0.166033 -0.177434 
 2  13 -0.318030 -0.307313 
 2  14 -0.348832 -0.377987 
 2  15  0.687425 -0.300190 
 2  16  0.731999 -0.005664 
 2  17  0.207357 -0.499676 
 2  18  0.027427  0.104834 
 3  1 -0.044194 -0.085791 
 3  2 -0.374640 -0.396960 
 3  3 -0.280874 -0.334139 
 3  4  0.599142  0.756889 
 3  5 -0.022764  0.022722 
 3  6 -0.254413 -0.284873 
 3  7  0.056155  0.085380 
 3  8  0.791136  0.939263 
 3  9 -0.032924  0.053737 
 3  10  0.159768  0.276022 
 3  11  0.035888  0.134240 
 3  12 -0.091028 -0.157531 
 3  13 -0.410075 -0.510950 
 3  14 -0.041322 -0.156231 
 3  15 -0.100585 -0.093420 
 3  16  0.155165  0.262346 
 3  17  0.323061  0.375205 
 3  18  0.103733  0.416402 
 4  1 -0.270426 -0.337377 
 4  2  0.565477  0.560300 
 4  3  0.139800  0.229389 
 4  4  0.014638 -0.133311 
 4  5  0.084059  0.218472 
 4  6 -0.065608 -0.033797 
 4  7  0.416565  0.506080 
 4  8  0.510681  0.679683 
 4  9  0.791870  0.977419 
 4  10 -0.458851 -0.624532 
 4  11 -0.456761 -0.645827 
 4  12 -0.033975 -0.225604 
 4  13  0.028627  0.071571 
 4  14  0.425840  0.391835 
 4  15  0.152449  0.141156 
 4  16  0.123483 -0.904356 
 4  17  0.351128 -0.136939 
 4  18 -0.740360  0.370282 
 5  1 -0.113226 -0.099428 
 5  2 -0.071501 -0.089782 
 5  3  0.074482  0.083433 
 5  4  0.142837  0.183381 
 5  5  0.016064  0.088682 
 5  6  0.061997  0.053222 
 5  7 -0.341738 -0.299929 
 5  8  0.112443  0.168852 
 5  9  0.106434  0.054480 
 5  10  0.528257  0.505121 
