 1 -0.016785 
 2 -0.022783 
 3  0.013567 
 4 -0.059058 
 5 -0.026722 
 6  0.000642 
 7 -0.007113 
 8 -0.002139 
 9  0.021404 
 10 -0.017930 
 11  0.041334 
 12  0.004237 
 13 -0.005738 
 14 -0.097930 
 15 -0.073395 
 16 -0.024199 
