 1  1  0.416786  0.726429 
 1  2 -0.030248 -0.273586 
 1  3 -0.157633 -0.236206 
 1  4 -0.381726 -0.479846 
 1  5  0.232029  0.387022 
 1  6 -0.768659 -1.029279 
 1  7  0.560310  0.780304 
 1  8 -0.290940 -0.340422 
 1  9  0.082726  0.142679 
 1  10  0.034761 -0.111522 
 1  11  0.482722  0.653875 
 1  12 -0.676056 -0.921323 
 1  13 -0.170192 -0.144189 
 1  14 -0.032148 -0.171754 
 2  1 -0.343818 -0.492212 
 2  2  0.406963  0.511936 
 2  3  0.184475  0.403204 
 2  4  0.135165  0.224722 
 2  5  0.179662  0.402875 
 2  6 -0.137559 -0.305772 
 2  7 -0.185230 -0.054958 
 2  8 -0.348670 -0.418489 
 2  9 -0.079314 -0.119803 
 2  10  0.182961  0.237182 
 2  11 -0.140955 -0.309320 
 2  12 -0.118779 -0.177434 
 2  13 -0.089687 -0.307313 
 2  14 -0.224832 -0.377987 
 3  1 -0.063385 -0.085791 
 3  2 -0.388800 -0.396960 
 3  3 -0.302151 -0.334139 
 3  4  0.556244  0.756889 
 3  5 -0.004319  0.022722 
 3  6 -0.218254 -0.284873 
 3  7 -0.013503  0.085380 
 3  8  0.704757  0.939263 
 3  9 -0.068948  0.053737 
 3  10  0.170261  0.276022 
 3  11 -0.004390  0.134240 
 3  12 -0.041735 -0.157531 
 3  13 -0.361486 -0.510950 
 3  14 -0.082574 -0.156231 
 4  1 -0.340264 -0.337377 
 4  2  0.496058  0.560300 
 4  3  0.142017  0.229389 
 4  4  0.050802 -0.133311 
 4  5  0.062474  0.218472 
 4  6 -0.080298 -0.033797 
 4  7  0.223083  0.506080 
 4  8  0.352249  0.679683 
 4  9  0.500510  0.977419 
 4  10 -0.249138 -0.624532 
 4  11 -0.280180 -0.645827 
 4  12 -0.033388 -0.225604 
 4  13  0.044103  0.071571 
 4  14  0.291676  0.391835 
 5  1 -0.142754 -0.099428 
 5  2 -0.004814 -0.089782 
 5  3  0.143529  0.083433 
 5  4  0.159636  0.183381 
 5  5  0.001341  0.088682 
 5  6  0.026033  0.053222 
 5  7 -0.352455 -0.299929 
 5  8  0.089394  0.168852 
 5  9  0.091828  0.054480 
 5  10  0.514135  0.505121 
 5  11  0.551096  0.536172 
 5  12  0.116367  0.082804 
 5  13 -0.176883 -0.167833 
 5  14 -0.092021 -0.285649 
 6  1 -0.150116 -0.199962 
 6  2  0.482315  0.547616 
 6  3  0.124802  0.180447 
 6  4  0.164310  0.265456 
 6  5 -0.371164 -0.489659 
 6  6  0.062801  0.075750 
 6  7  0.152307  0.331187 
 6  8 -0.330182 -0.426508 
 6  9 -0.113990 -0.119057 
 6  10  0.079783  0.014586 
 6  11 -0.350150 -0.614077 
 6  12  0.073647  0.140944 
 6  13  0.229448  0.378415 
 6  14 -0.260359 -0.384387 
 7  1  0.044893 -0.011009 
 7  2 -0.211321 -0.346663 
 7  3  0.430148  0.569641 
 7  4  0.643523  0.879715 
 7  5 -0.628809 -0.830915 
 7  6  0.372857  0.552829 
 7  7  0.672765  0.727908 
 7  8  0.120152  0.151163 
 7  9 -0.429954 -0.536329 
 7  10  0.410366  0.386100 
 7  11 -0.095457 -0.080910 
 7  12 -0.254383 -0.270082 
 7  13 -0.378815 -0.550099 
 7  14  0.145044  0.246208 
 8  1 -0.053289 -0.083437 
 8  2 -0.079382 -0.045502 
 8  3  0.227371  0.388578 
 8  4  0.283184  0.335594 
 8  5  0.183235  0.236784 
 8  6 -0.013105  0.061582 
 8  7  0.149788  0.034803 
 8  8  0.272447  0.276548 
 8  9  0.101912  0.103975 
 8  10  0.260191  0.305246 
 8  11 -0.021055 -0.138688 
 8  12 -0.849373 -1.088893 
 8  13  0.328570  0.464576 
 8  14  0.608799  0.978047 
 9  1 -0.144892 -0.231252 
 9  2 -0.334013 -0.445884 
 9  3  0.040367  0.111266 
 9  4 -0.110817 -0.132662 
 9  5  0.265131  0.221465 
 9  6 -0.046448 -0.078130 
 9  7  0.404249  0.441103 
 9  8  0.191293  0.095495 
 9  9  0.735155  0.979711 
 9  10 -0.722992 -0.848078 
 9  11 -0.402609 -0.289310 
 9  12  0.425532  0.403157 
 9  13  0.900428  1.130702 
 9  14 -0.201614 -0.111193 
 10  1 -0.450002 -0.569106 
 10  2  0.204000  0.140223 
 10  3  0.192927  0.225031 
 10  4  0.424710  0.578348 
 10  5 -0.088669 -0.049393 
 10  6 -0.116081 -0.276093 
 10  7  0.042994  0.251674 
 10  8 -0.008992  0.107661 
 10  9 -0.095117  0.125517 
 10  10  0.097652 -0.032697 
 10  11  0.390926  0.518919 
 10  12  0.159577  0.165242 
 10  13  0.570124  0.851789 
 10  14  0.363585  0.496880 
 11  1 -0.019928 -0.179278 
 11  2  0.117435  0.368507 
 11  3 -0.273460 -0.251471 
 11  4  0.508406  0.874248 
 11  5 -0.350925 -0.595667 
 11  6 -0.327601 -0.787404 
 11  7 -0.476298 -0.738225 
 11  8 -0.169071 -0.398269 
 11  9 -0.326431 -0.500484 
 11  10  0.404913  0.874785 
 11  11 -0.198393 -0.146015 
 11  12 -0.411468 -0.600463 
 11  13  0.351885  0.498367 
 11  14 -0.211441 -0.262301 
 12  1  0.437667  0.723122 
 12  2  0.302155  0.224833 
 12  3  0.525286  0.697119 
 12  4  0.099532  0.048926 
 12  5 -0.432242 -0.545486 
 12  6  0.559160  1.095391 
 12  7 -0.149441 -0.244078 
 12  8 -0.133321 -0.088923 
 12  9 -0.236581 -0.313228 
 12  10 -0.030348 -0.090961 
 12  11  0.215237  0.108525 
 12  12  0.031587  0.090261 
 12  13  0.100249  0.295617 
 12  14  0.640184  0.801478 
 13  1 -0.187886 -0.222808 
 13  2 -0.072806 -0.139077 
 13  3 -0.016435 -0.000846 
 13  4 -0.320535 -0.624588 
 13  5 -0.110099 -0.385192 
 13  6  0.170272  0.301740 
 13  7  0.198431  0.276619 
 13  8 -0.017475 -0.198193 
 13  9  0.370065  0.809696 
 13  10 -0.306049 -0.583939 
 13  11 -0.192777 -0.154283 
 13  12 -0.022684 -0.103235 
 13  13 -0.707533 -1.249106 
 13  14  0.377620  0.866489 
 14  1 -0.078284  0.047504 
 14  2 -0.188392 -0.682305 
 14  3  0.190771  0.355546 
 14  4 -0.078610 -0.167454 
 14  5 -0.069799  0.059948 
 14  6  0.282256  0.537575 
 14  7 -0.112923  0.127343 
 14  8 -0.098468  0.117379 
 14  9  0.063029  0.123654 
 14  10 -0.168240 -0.327929 
 14  11  0.391369  0.373873 
 14  12  0.477001  0.690211 
 14  13  0.321650  0.339348 
 14  14  0.377134  0.395743 
