 1  1  0.546467  0.726429 
 1  2 -0.179236 -0.273586 
 1  3 -0.197195 -0.236206 
 1  4 -0.494382 -0.479846 
 1  5  0.358426  0.387022 
 1  6 -0.946108 -1.029279 
 1  7  0.761147  0.780304 
 1  8 -0.441645 -0.340422 
 1  9  0.147156  0.142679 
 1  10  0.031318 -0.111522 
 1  11  0.585211  0.653875 
 1  12 -0.772704 -0.921323 
 1  13 -0.210766 -0.144189 
 1  14 -0.061870 -0.171754 
 1  15 -0.553001  0.507037 
 1  16  0.372115 -0.491886 
 2  1 -0.333787 -0.492212 
 2  2  0.407262  0.511936 
 2  3  0.214698  0.403204 
 2  4  0.113389  0.224722 
 2  5  0.266326  0.402875 
 2  6 -0.137381 -0.305772 
 2  7 -0.100159 -0.054958 
 2  8 -0.365555 -0.418489 
 2  9 -0.030704 -0.119803 
 2  10  0.193443  0.237182 
 2  11 -0.186826 -0.309320 
 2  12 -0.162924 -0.177434 
 2  13 -0.132110 -0.307313 
 2  14 -0.337115 -0.377987 
 2  15 -0.348458 -0.300190 
 2  16 -0.257862 -0.005664 
 3  1 -0.046489 -0.085791 
 3  2 -0.379956 -0.396960 
 3  3 -0.307280 -0.334139 
 3  4  0.550153  0.756889 
 3  5  0.008827  0.022722 
 3  6 -0.219481 -0.284873 
 3  7  0.018219  0.085380 
 3  8  0.763451  0.939263 
 3  9 -0.059572  0.053737 
 3  10  0.173288  0.276022 
 3  11 -0.004469  0.134240 
 3  12 -0.077348 -0.157531 
 3  13 -0.387509 -0.510950 
 3  14 -0.115237 -0.156231 
 3  15  0.027231 -0.093420 
 3  16 -0.244513  0.262346 
 4  1 -0.316124 -0.337377 
 4  2  0.535501  0.560300 
 4  3  0.200468  0.229389 
 4  4 -0.005180 -0.133311 
 4  5  0.172622  0.218472 
 4  6 -0.080528 -0.033797 
 4  7  0.454090  0.506080 
 4  8  0.493206  0.679683 
 4  9  0.735531  0.977419 
 4  10 -0.357140 -0.624532 
 4  11 -0.393271 -0.645827 
 4  12 -0.072668 -0.225604 
 4  13  0.018353  0.071571 
 4  14  0.291168  0.391835 
 4  15 -0.618107  0.141156 
 4  16 -0.328428 -0.904356 
 5  1 -0.109796 -0.099428 
 5  2 -0.017454 -0.089782 
 5  3  0.147536  0.083433 
 5  4  0.131918  0.183381 
 5  5  0.019849  0.088682 
 5  6  0.032932  0.053222 
 5  7 -0.307173 -0.299929 
 5  8  0.116815  0.168852 
 5  9  0.120685  0.054480 
 5  10  0.524543  0.505121 
 5  11  0.553111  0.536172 
 5  12  0.092553  0.082804 
 5  13 -0.192938 -0.167833 
 5  14 -0.125176 -0.285649 
 5  15 -0.123590  0.189392 
 5  16 -0.174282  0.034588 
 6  1 -0.161959 -0.199962 
 6  2  0.493341  0.547616 
 6  3  0.132842  0.180447 
 6  4  0.185547  0.265456 
 6  5 -0.410825 -0.489659 
 6  6  0.107420  0.075750 
 6  7  0.251962  0.331187 
 6  8 -0.462478 -0.426508 
 6  9 -0.099427 -0.119057 
 6  10  0.071478  0.014586 
 6  11 -0.471967 -0.614077 
 6  12  0.188014  0.140944 
 6  13  0.315413  0.378415 
 6  14 -0.332749 -0.384387 
 6  15 -0.548306  0.156769 
 6  16  0.348828 -0.586871 
 7  1  0.048185 -0.011009 
 7  2 -0.393161 -0.346663 
 7  3  0.514621  0.569641 
 7  4  0.850471  0.879715 
 7  5 -0.735361 -0.830915 
 7  6  0.506674  0.552829 
 7  7  0.827308  0.727908 
 7  8  0.062946  0.151163 
 7  9 -0.532012 -0.536329 
 7  10  0.507619  0.386100 
 7  11 -0.126522 -0.080910 
 7  12 -0.187078 -0.270082 
 7  13 -0.442731 -0.550099 
 7  14  0.196053  0.246208 
 7  15 -0.466572  0.354554 
 7  16  0.600590 -0.278851 
 8  1 -0.100196 -0.083437 
 8  2 -0.061474 -0.045502 
 8  3  0.235089  0.388578 
 8  4  0.340237  0.335594 
 8  5  0.173377  0.236784 
 8  6 -0.019568  0.061582 
 8  7  0.097744  0.034803 
 8  8  0.280759  0.276548 
 8  9  0.078131  0.103975 
 8  10  0.287004  0.305246 
 8  11 -0.012975 -0.138688 
 8  12 -0.897641 -1.088893 
 8  13  0.369716  0.464576 
 8  14  0.694922  0.978047 
 8  15  0.162679  0.197384 
 8  16  0.181617 -0.044791 
 9  1 -0.169656 -0.231252 
 9  2 -0.369935 -0.445884 
 9  3  0.040112  0.111266 
 9  4 -0.093385 -0.132662 
 9  5  0.285982  0.221465 
 9  6 -0.046702 -0.078130 
 9  7  0.400890  0.441103 
 9  8  0.169266  0.095495 
 9  9  0.757260  0.979711 
 9  10 -0.765916 -0.848078 
 9  11 -0.422785 -0.289310 
 9  12  0.481834  0.403157 
 9  13  0.958489  1.130702 
 9  14 -0.193603 -0.111193 
 9  15 -0.049486  0.019529 
 9  16  0.216473 -0.101211 
 10  1 -0.484705 -0.569106 
 10  2  0.141276  0.140223 
 10  3  0.252143  0.225031 
 10  4  0.460006  0.578348 
 10  5 -0.028918 -0.049393 
 10  6 -0.121743 -0.276093 
 10  7  0.177490  0.251674 
 10  8 -0.025024  0.107661 
 10  9 -0.031923  0.125517 
 10  10  0.107956 -0.032697 
 10  11  0.430386  0.518919 
 10  12  0.207884  0.165242 
 10  13  0.677435  0.851789 
 10  14  0.380710  0.496880 
 10  15 -0.622273  0.294736 
 10  16 -0.033640 -0.727813 
 11  1 -0.047967 -0.179278 
 11  2  0.148200  0.368507 
 11  3 -0.293589 -0.251471 
 11  4  0.551720  0.874248 
 11  5 -0.393256 -0.595667 
 11  6 -0.355630 -0.787404 
 11  7 -0.536656 -0.738225 
 11  8 -0.189950 -0.398269 
 11  9 -0.359807 -0.500484 
 11  10  0.427851  0.874785 
 11  11 -0.195776 -0.146015 
 11  12 -0.420242 -0.600463 
 11  13  0.377213  0.498367 
