51 0.422324 0.372377 0.007280 0.993989 0.784582 
52 0.424119 0.375135 0.007355 0.982709 0.783340 
53 0.432713 0.378128 0.007424 0.975918 0.779466 
54 0.427709 0.381274 0.006789 0.962150 0.782441 
55 0.428730 0.381651 0.006263 0.981217 0.781955 
56 0.424173 0.377252 0.006276 1.001154 0.785180 
57 0.423428 0.382784 0.006697 0.978047 0.785092 
58 0.420472 0.377793 0.005700 0.986270 0.786369 
59 0.420105 0.381242 0.005770 0.972329 0.786395 
60 0.414423 0.378183 0.005761 0.984801 0.789464 
61 0.410966 0.374147 0.005164 0.987647 0.790787 
62 0.414215 0.375781 0.006593 0.967762 0.789311 
63 0.415230 0.377455 0.006850 0.948260 0.788260 
64 0.416514 0.378066 0.006477 0.970111 0.788302 
65 0.415107 0.381653 0.006563 0.969008 0.789021 
66 0.414548 0.376311 0.006699 1.006668 0.789760 
67 0.411743 0.373209 0.005439 1.000174 0.790712 
68 0.408418 0.372646 0.005309 0.999685 0.792431 
69 0.407917 0.370842 0.005649 0.997302 0.793052 
70 0.407165 0.366813 0.007637 1.010583 0.793430 
71 0.411185 0.366487 0.006616 1.013430 0.791161 
72 0.414986 0.369082 0.005702 1.007004 0.789184 
73 0.412108 0.367996 0.006520 0.999581 0.790731 
74 0.408702 0.366421 0.006184 0.995640 0.791689 
75 0.409656 0.368116 0.006837 1.007582 0.792135 
76 0.405590 0.365154 0.007341 1.026147 0.794155 
77 0.406252 0.371345 0.008065 1.008175 0.793424 
78 0.409500 0.373250 0.007423 0.979154 0.791687 
79 0.408151 0.374582 0.007607 0.984431 0.792074 
80 0.405897 0.377088 0.007573 0.974443 0.793911 
81 0.407092 0.371275 0.008205 0.997277 0.792861 
82 0.408281 0.372920 0.007386 0.976830 0.792330 
83 0.404713 0.366768 0.007524 1.000059 0.794221 
84 0.406273 0.370125 0.007989 0.978089 0.792971 
85 0.405002 0.374140 0.008732 0.978455 0.793972 
86 0.403653 0.372021 0.008036 0.998876 0.794756 
87 0.406053 0.373660 0.006942 0.981197 0.793404 
88 0.403311 0.375845 0.006733 0.975199 0.794732 
89 0.402664 0.373293 0.006733 1.002815 0.795416 
90 0.399445 0.375267 0.006939 0.977910 0.796835 
91 0.399507 0.379029 0.006726 0.976963 0.796848 
92 0.397912 0.376466 0.006269 0.970601 0.797251 
93 0.398684 0.379051 0.005531 0.965573 0.797045 
94 0.399799 0.379785 0.005669 0.968703 0.796724 
95 0.398780 0.378800 0.005537 0.960927 0.797249 
96 0.394224 0.375407 0.005929 0.973075 0.799323 
97 0.394719 0.378263 0.005718 0.971806 0.798850 
98 0.393076 0.377860 0.006636 0.976685 0.799679 
99 0.392740 0.371074 0.007533 0.998781 0.799542 
100 0.391965 0.368435 0.007290 1.031116 0.800846 
101 0.394109 0.367802 0.005963 1.010071 0.799166 
102 0.392323 0.368731 0.006055 1.013409 0.799925 
103 0.390598 0.368965 0.005723 1.014401 0.801245 
104 0.388720 0.365162 0.005554 1.019682 0.802568 
105 0.387637 0.364570 0.005239 1.010144 0.803012 
106 0.388746 0.364310 0.005634 1.011750 0.802008 
107 0.392721 0.365362 0.005356 0.981902 0.800024 
108 0.393584 0.368195 0.004791 0.973633 0.798663 
109 0.393766 0.370981 0.005132 0.986654 0.799776 
110 0.393300 0.371673 0.005309 0.976946 0.800065 
111 0.392806 0.371820 0.004946 0.977323 0.799899 
112 0.393019 0.375492 0.005228 0.956261 0.799410 
113 0.390676 0.374732 0.005196 0.980436 0.801359 
114 0.388206 0.372048 0.005469 0.987825 0.802581 
115 0.389250 0.371148 0.005927 1.000965 0.802750 
116 0.390301 0.372684 0.005780 0.980982 0.801485 
117 0.386261 0.370169 0.006660 0.993935 0.803560 
118 0.385022 0.368429 0.006508 1.005395 0.804261 
119 0.380998 0.364687 0.006810 1.001487 0.806101 
120 0.384518 0.368894 0.006682 0.987947 0.804073 
121 0.388467 0.374832 0.006924 0.964098 0.801906 
122 0.386815 0.374279 0.006283 0.954717 0.802548 
123 0.387241 0.373269 0.006525 0.974496 0.802929 
124 0.384467 0.372456 0.006426 0.960220 0.804027 
125 0.382257 0.370568 0.006810 0.961596 0.804824 
126 0.381803 0.369215 0.006835 0.958331 0.805505 
127 0.381673 0.371131 0.005899 0.970910 0.805624 
128 0.383108 0.372788 0.006114 0.961869 0.804823 
129 0.382770 0.370106 0.005693 0.969854 0.804856 
130 0.380403 0.372375 0.006352 0.959222 0.806236 
131 0.379774 0.371813 0.006418 0.966928 0.806900 
132 0.378210 0.371958 0.006963 0.964389 0.806820 
133 0.380405 0.372112 0.007380 0.954101 0.805813 
134 0.380738 0.373510 0.007148 0.957576 0.806079 
135 0.379472 0.372279 0.006866 0.972544 0.806723 
136 0.377527 0.371775 0.006991 0.982426 0.807826 
137 0.378681 0.367780 0.008182 0.988566 0.807069 
138 0.377870 0.367030 0.008677 0.987758 0.807958 
139 0.376625 0.370133 0.008143 1.002969 0.808602 
140 0.379498 0.371678 0.007749 0.999511 0.807057 
141 0.377709 0.370265 0.008168 1.011817 0.808338 
142 0.378510 0.366889 0.007947 1.010578 0.807643 
143 0.375588 0.366738 0.007338 1.008228 0.809301 
144 0.378480 0.369319 0.007016 1.000562 0.807961 
145 0.379005 0.368497 0.007137 1.011169 0.807151 
146 0.380367 0.370352 0.006779 0.998575 0.806535 
147 0.378677 0.367698 0.006402 0.995496 0.807454 
148 0.379280 0.365223 0.007036 1.006674 0.807367 
149 0.382008 0.369862 0.006206 0.987299 0.805537 
150 0.376981 0.366250 0.006525 0.992116 0.808342 
151 0.379966 0.367121 0.007398 0.996388 0.807025 
152 0.376468 0.366825 0.008059 0.995144 0.808485 
153 0.376808 0.359651 0.009790 1.026362 0.808726 
154 0.373578 0.360732 0.008687 1.013337 0.809919 
155 0.376374 0.362178 0.008839 1.005827 0.808600 
156 0.374204 0.356962 0.009481 1.044590 0.809959 
157 0.373643 0.355347 0.009598 1.041612 0.809719 
158 0.374937 0.353620 0.009762 1.045306 0.809451 
159 0.370850 0.351950 0.009964 1.031125 0.811089 
160 0.374306 0.352403 0.010961 1.024798 0.809835 
161 0.375389 0.354861 0.010872 1.029614 0.809115 
162 0.377681 0.351836 0.010839 1.039083 0.808133 
163 0.379405 0.351209 0.012317 1.049359 0.807097 
164 0.376445 0.351817 0.009181 1.034437 0.808749 
165 0.374063 0.352182 0.009802 1.035583 0.809964 
166 0.370925 0.354003 0.010714 1.046622 0.811283 
167 0.369272 0.350503 0.009745 1.040527 0.811366 
168 0.372101 0.354320 0.009224 1.044084 0.810310 
169 0.373978 0.355345 0.011076 1.037947 0.809694 
170 0.374947 0.359316 0.009041 1.017357 0.809045 
171 0.372391 0.357625 0.009878 1.036343 0.809696 
172 0.373234 0.355541 0.010997 1.045578 0.809890 
173 0.373941 0.357605 0.010121 1.030270 0.809295 
174 0.373244 0.357661 0.009639 1.045381 0.809804 
175 0.374623 0.361173 0.009189 1.024122 0.808823 
176 0.376562 0.359588 0.010928 1.028277 0.808140 
177 0.373388 0.356519 0.011176 1.049479 0.810001 
178 0.371293 0.354982 0.010836 1.037331 0.810560 
179 0.376304 0.359800 0.009358 1.026825 0.807863 
180 0.372425 0.354858 0.009783 1.046912 0.811022 
181 0.376391 0.360750 0.008667 1.015205 0.807653 
182 0.377472 0.361253 0.008018 1.030864 0.808242 
183 0.373863 0.363688 0.007501 1.018724 0.809777 
184 0.374604 0.362782 0.007954 1.010666 0.809420 
185 0.371286 0.360435 0.008261 1.019011 0.810915 
186 0.371146 0.363046 0.008144 1.006246 0.811033 
187 0.373574 0.362359 0.008702 1.021611 0.809972 
188 0.373548 0.360872 0.009321 1.027712 0.809649 
189 0.375022 0.358789 0.008636 1.013408 0.808523 
190 0.377131 0.362057 0.009152 0.999601 0.806921 
191 0.375330 0.360563 0.008570 1.004936 0.807698 
192 0.375567 0.361054 0.009151 1.018984 0.808430 
193 0.373129 0.354906 0.010985 1.036881 0.810053 
194 0.377595 0.357505 0.010592 1.011312 0.806709 
195 0.375139 0.354518 0.011986 1.021394 0.808460 
196 0.374616 0.354237 0.010543 1.012200 0.808565 
197 0.376380 0.354591 0.011644 1.030854 0.807636 
198 0.372905 0.354624 0.011782 1.036136 0.810357 
199 0.374833 0.357137 0.010037 1.013970 0.808890 
200 0.373008 0.355092 0.010335 1.023229 0.809424 
201 0.374183 0.357657 0.009029 1.020473 0.809468 
202 0.374113 0.357854 0.009191 1.013492 0.808963 
203 0.373144 0.359210 0.008746 1.008470 0.809076 
204 0.370603 0.358183 0.009026 1.009710 0.810348 
205 0.371545 0.361991 0.007696 0.995506 0.810297 
206 0.369900 0.363652 0.008474 1.002544 0.811314 
207 0.368980 0.360526 0.007479 1.002989 0.811306 
208 0.373085 0.364377 0.008506 1.005689 0.809593 
209 0.370708 0.364343 0.007883 1.001926 0.811550 
210 0.372077 0.364121 0.009205 1.013914 0.810271 
211 0.373195 0.367388 0.008930 1.010899 0.809913 
212 0.373904 0.365533 0.009485 1.008164 0.809527 
213 0.371035 0.367428 0.009412 1.006634 0.811109 
214 0.369786 0.366087 0.009777 1.012535 0.811797 
215 0.368946 0.367278 0.010134 1.002570 0.811859 
216 0.371592 0.370164 0.009590 0.996550 0.810550 
217 0.370089 0.369817 0.009893 1.002581 0.811322 
218 0.369028 0.366571 0.009796 0.986042 0.811181 
219 0.366780 0.367132 0.011058 1.010320 0.812882 
220 0.364365 0.363943 0.012597 1.036841 0.814063 
221 0.365042 0.363073 0.012153 1.034919 0.813456 
222 0.366090 0.359767 0.010645 1.034595 0.812919 
223 0.366799 0.364336 0.011920 1.019891 0.813032 
224 0.366998 0.364354 0.010825 1.032374 0.812822 
225 0.368268 0.363382 0.011163 1.033938 0.812386 
226 0.368230 0.366031 0.009105 1.004645 0.811743 
227 0.366801 0.366981 0.009875 0.993182 0.812380 
228 0.368813 0.367408 0.010583 1.007684 0.811911 
229 0.366665 0.367116 0.009304 1.002615 0.813277 
230 0.365562 0.366668 0.010399 1.003397 0.813585 
231 0.365965 0.368493 0.010155 1.003406 0.813019 
232 0.361496 0.365192 0.009778 1.014571 0.815426 
233 0.360029 0.363173 0.008633 1.005809 0.816387 
234 0.362813 0.366951 0.008892 1.004813 0.814643 
235 0.364166 0.364341 0.009933 1.022645 0.814785 
236 0.362567 0.361737 0.009530 1.028578 0.815354 
237 0.364773 0.363485 0.008286 1.008454 0.813884 
238 0.365509 0.363146 0.008103 1.014253 0.813579 
239 0.364060 0.363330 0.007692 1.012356 0.813921 
240 0.362744 0.364616 0.007637 1.033670 0.815654 
241 0.360761 0.361888 0.008779 1.042280 0.816380 
242 0.361892 0.360833 0.008915 1.040456 0.815755 
243 0.365776 0.362288 0.009723 1.036453 0.813776 
244 0.366419 0.366523 0.009144 1.031063 0.813565 
245 0.368034 0.367100 0.009488 1.025816 0.812507 
246 0.365337 0.367943 0.007584 1.006956 0.814010 
247 0.363806 0.366400 0.008209 1.015192 0.814587 
248 0.367108 0.367194 0.008542 1.027020 0.812853 
249 0.366201 0.365105 0.008821 1.012268 0.813328 
250 0.366722 0.364613 0.008103 1.013603 0.812673 
251 0.366924 0.365672 0.008069 1.020638 0.813457 
252 0.365158 0.362740 0.008250 1.033957 0.814250 
253 0.366377 0.362367 0.008115 1.028553 0.813513 
254 0.367564 0.360580 0.007870 1.028487 0.812494 
255 0.368377 0.360812 0.008871 1.034630 0.812719 
256 0.368332 0.361012 0.007802 1.025440 0.812346 
257 0.367389 0.359197 0.008087 1.031748 0.813067 
258 0.367556 0.358238 0.008106 1.043600 0.812663 
259 0.369515 0.355408 0.010091 1.066675 0.812235 
260 0.370945 0.350345 0.013020 1.091454 0.811484 
261 0.369047 0.352673 0.011995 1.068119 0.812441 
262 0.371554 0.355072 0.010442 1.066060 0.811602 
263 0.373091 0.357212 0.008444 1.044891 0.809837 
264 0.373928 0.356676 0.010435 1.035018 0.809584 
265 0.369871 0.355858 0.010011 1.039665 0.811672 
266 0.371020 0.358504 0.010936 1.044007 0.811489 
267 0.370299 0.360029 0.010259 1.040889 0.811929 
268 0.372036 0.358587 0.008509 1.029359 0.810779 
269 0.373406 0.361843 0.008325 1.013249 0.810047 
270 0.368856 0.358203 0.009040 1.027118 0.812080 
271 0.367596 0.358332 0.007992 1.025470 0.812831 
272 0.368273 0.365141 0.007954 1.006661 0.812180 
273 0.364102 0.364326 0.007445 1.008295 0.814422 
274 0.366258 0.365714 0.008676 1.007888 0.813481 
275 0.367889 0.365870 0.009154 1.013946 0.813002 
276 0.368328 0.361693 0.008864 1.023481 0.812354 
277 0.369387 0.358583 0.011059 1.037006 0.811958 
278 0.367444 0.357712 0.012328 1.044653 0.812679 
279 0.368669 0.359209 0.013349 1.043010 0.811942 
280 0.368187 0.361314 0.011963 1.041754 0.812575 
281 0.367727 0.361401 0.010815 1.028415 0.812747 
282 0.371649 0.364214 0.011383 1.024150 0.811151 
283 0.376416 0.363138 0.011133 1.020137 0.808373 
284 0.372449 0.364134 0.008020 1.019930 0.810463 
285 0.371702 0.364001 0.007898 1.011854 0.810420 
286 0.369638 0.363924 0.008072 1.010376 0.811626 
287 0.373937 0.367105 0.007823 1.002620 0.809637 
288 0.371202 0.366531 0.007361 1.004107 0.811131 
289 0.369446 0.363282 0.007910 1.024515 0.811838 
290 0.371857 0.362467 0.007730 1.003523 0.810882 
291 0.370913 0.363175 0.007929 1.017115 0.811237 
292 0.371438 0.360075 0.008269 1.018219 0.810069 
293 0.371809 0.361739 0.007678 1.004396 0.810343 
294 0.371016 0.366256 0.008449 1.000426 0.811124 
295 0.372405 0.368195 0.008435 1.006638 0.810687 
296 0.371001 0.361829 0.008900 1.021832 0.811155 
297 0.368702 0.360163 0.009730 1.031554 0.812152 
298 0.368142 0.359683 0.008366 1.037357 0.812429 
299 0.368926 0.360474 0.007958 1.034374 0.812187 
