 1  15  0.507037  0.456088 
 1  16 -0.491886 -0.344202 
 1  17 -0.077112 -0.051681 
 1  18 -0.392590 -0.364424 
 1  19  0.018879  0.078599 
 1  20  0.260643  0.256520 
 2  15 -0.300190 -0.247013 
 2  16 -0.005664 -0.115006 
 2  17 -0.499676 -0.504626 
 2  18  0.104834  0.099032 
 2  19  0.742286  0.764529 
 2  20  0.331852  0.356451 
 3  15 -0.093420 -0.053672 
 3  16  0.262346  0.229198 
 3  17  0.375205  0.325912 
 3  18  0.416402  0.317229 
 3  19  0.127719  0.132008 
 3  20  0.395847  0.372515 
 4  15  0.141156  0.131629 
 4  16 -0.904356 -0.726855 
 4  17 -0.136939 -0.076863 
 4  18  0.370282  0.287701 
 4  19  0.102901  0.015732 
 4  20  0.340782  0.234367 
 5  15  0.189392  0.247834 
 5  16  0.034588  0.016047 
 5  17 -0.153776 -0.079187 
 5  18  0.019497  0.039304 
 5  19 -0.277273 -0.266632 
 5  20  0.312169  0.376783 
 6  15  0.156769  0.088085 
 6  16 -0.586871 -0.451065 
 6  17 -0.017305 -0.164682 
 6  18 -0.722595 -0.690408 
 6  19  0.501513  0.478971 
 6  20  0.182866  0.164736 
 7  15  0.354554  0.287242 
 7  16 -0.278851 -0.171145 
 7  17  0.232809  0.234931 
 7  18 -0.511765 -0.541451 
 7  19  0.358603  0.375970 
 7  20  0.020826  0.168087 
 8  15  0.197384  0.111647 
 8  16 -0.044791 -0.062928 
 8  17 -0.061020 -0.048454 
 8  18 -0.053243 -0.057484 
 8  19  0.007786 -0.098977 
 8  20 -0.501782 -0.470182 
 9  15  0.019529  0.198055 
 9  16 -0.101211 -0.078697 
 9  17  0.595446  0.491154 
 9  18 -0.128488  0.024933 
 9  19  0.304136  0.246301 
 9  20 -0.143020 -0.042108 
 10  15  0.294736  0.343647 
 10  16 -0.727813 -0.727627 
 10  17  0.269365  0.222374 
 10  18  0.187956  0.103998 
 10  19  0.362669  0.356192 
 10  20  0.467089  0.488128 
 11  15 -0.553138 -0.751278 
 11  16  0.391687  0.403809 
 11  17  0.278776  0.304676 
 11  18 -0.194519 -0.240665 
 11  19  0.629471  0.645260 
 11  20  0.057736 -0.010510 
 12  15 -0.053873 -0.186640 
 12  16 -0.551468 -0.481854 
 12  17 -0.528749 -0.610084 
 12  18 -0.297734 -0.391875 
 12  19 -0.748723 -0.919685 
 12  20  0.368965  0.412686 
 13  15  0.163829  0.232512 
 13  16 -0.467155 -0.468233 
 13  17  0.917313  0.839021 
 13  18  0.261916  0.017915 
 13  19  0.192090  0.240046 
 13  20 -0.271458 -0.371227 
 14  15 -0.392332 -0.319568 
 14  16 -0.388086 -0.562736 
 14  17 -0.644379 -0.666367 
 14  18  0.551080  0.584451 
 14  19 -0.113673 -0.142623 
 14  20  0.626029  0.497584 
