 15  15 -0.037793 -0.023828 
 15  16 -0.132984 -0.028487 
 15  17  0.186623  0.324711 
 15  18  0.350960  0.270200 
 15  19 -0.427279 -0.565999 
 15  20  0.262027  0.150839 
 16  15  1.355441  1.226741 
 16  16  0.368765  0.329898 
 16  17  0.292737  0.303103 
 16  18 -0.022892 -0.070236 
 16  19 -0.324497 -0.065206 
 16  20 -0.388078 -0.451300 
 17  15  0.649099  0.495177 
 17  16 -0.276394 -0.059427 
 17  17 -0.911064 -1.002629 
 17  18 -0.868752 -0.835785 
 17  19 -1.120914 -0.999323 
 17  20 -0.945483 -0.840379 
 18  15 -0.313651 -0.100862 
 18  16 -0.240253 -0.067986 
 18  17  0.069883  0.158800 
 18  18 -0.085069  0.043326 
 18  19 -0.200682 -0.142842 
 18  20 -0.300728 -0.108908 
 19  15  0.820511  0.546142 
 19  16  0.252400  0.172086 
 19  17  0.956066  0.687958 
 19  18 -0.351301 -0.282956 
 19  19 -0.785274 -0.537080 
 19  20  0.319664  0.171572 
 20  15 -0.457001 -0.382457 
 20  16  0.355324  0.048226 
 20  17 -0.837703 -0.653707 
 20  18  0.411712  0.453300 
 20  19 -0.015817  0.088557 
 20  20  0.943891  0.637953 
